sleep_hours,water_intake_ml,resting_hr,hrv,activity_level,stress_level,previous_sleep_hours,previous_water_intake_ml,previous_resting_hr,previous_hrv,previous_symptom_severity,sleep_3day_mean,water_3day_mean,hrv_3day_mean,symptom_3day_mean,sleep_7day_mean,water_7day_mean,hrv_7day_mean,symptom_7day_mean,hrv_change,resting_hr_change,symptom_change,sleep_deficit,hydration_deficit,hrv_3day_std,hrv_7day_std,symptom_3day_std,symptom_7day_std,sleep_3day_std,sleep_7day_std,water_3day_std,water_7day_std,target,error_type
8.012556159848664,2704.243871679672,79.49491605580515,42.039095136754156,5.509182627886814,5.429967683455506,8.011129502640499,2703.121620556475,79.57105698746749,41.94498305351935,5.529163710885158,8.009982659415149,2702.505425501169,41.90266939912246,5.533203278946954,8.008672807185457,2700.8051503789034,41.85405251719984,5.539504873755288,0.09411208323480728,-0.07614093166233152,-0.009064396626468038,-0.00867280718545792,-200.80515037890305,7.911714362870836,8.55974162878668,0.506939589966787,0.6574175588140848,0.6910483999912274,0.7455667964002826,349.10762137955635,378.58158785209326,fainting_risk,true_negative
8.05438596491228,2781.8918128654973,79.25730994152046,12.099415204678362,5.073099415204679,7.16374269005848,8.096491228070175,2819.5087719298244,77.45906432748538,13.742690058479532,7.842982456140351,8.073830409356725,2818.095029239766,14.466861598440547,7.77056530214425,8.095566694514062,2829.7518031189084,14.85934976329713,7.637590504037873,-1.6432748538011697,1.7982456140350878,0.18654970760233916,-0.09556669451406291,-329.7518031189084,6.454372127039596,7.2610531609408255,0.41820714478579574,0.558248340243694,0.7365259629304821,0.76326451435345,350.77052426937,388.1168669181302,fainting_risk,false_positive
8.237433155080215,2813.609625668449,74.81283422459893,19.06417112299465,5.775401069518717,6.251336898395722,8.21336898395722,2757.7967914438505,74.8663101604278,20.844919786096256,7.434224598930482,8.219696969696969,2783.8948306595366,20.762923351158644,7.353119429590017,8.237850776674305,2804.7031194295896,21.11520244461421,7.259439775910365,-1.7807486631016043,-0.053475935828877004,0.13850267379679146,-0.23785077667430607,-304.70311942959006,7.099211698068517,7.647487988667496,0.521743064213676,0.6295736180867914,0.6942735264506534,0.7632714081728983,389.5245666582638,391.9391807916284,fainting_risk,false_negative
7.915671641791045,2862.216417910448,80.63432835820896,11.455223880597014,5.08955223880597,7.559701492537314,7.9305970149253735,2906.179104477612,78.79850746268657,12.955223880597014,7.955223880597015,8.031592039800994,2909.813432835821,13.997512437810945,7.795771144278606,8.030385572139304,2925.8979388770435,15.24864960909737,7.676430348258706,-1.5,1.835820895522388,0.28582089552238804,-0.0303855721393035,-425.8979388770434,6.365886251424055,7.487405151647134,0.45038804956663187,0.5624965390500248,0.7756703680485272,0.8054866731685743,377.0561734562212,396.4302649748835,fainting_risk,true_positive
7.9000793335977795,2914.7089779188154,79.62924765304773,50.06148353827846,5.548195160650535,5.313632156551633,7.887372735686896,2858.932830887214,80.0178500595002,49.589580854158406,4.985561285204285,7.886608047952753,2858.3227334831854,49.559125567455595,4.994367314557715,7.884721262033836,2856.6951842617254,49.43140225282232,5.024294151350874,0.4719026841200582,-0.38860240645246596,-0.033452333730001324,0.11527873796616361,-356.69518426172533,8.191784335198099,8.809152440244937,0.5103997180188723,0.6623937603961101,0.6927962029243194,0.7493897667374048,348.6403691334791,378.9761745895343,need_to_hydrate,true_negative
8.22576018359151,2442.7934595524957,79.5530694205393,30.181870338496843,5.356855995410212,5.672403901319564,8.219104991394147,2483.9948364888123,79.46586345381526,30.37865748709122,6.44859437751004,8.191241155096577,2479.7461273666095,30.080034423407916,6.4618282654427235,8.185799797830779,2482.2861090620986,30.161318744365218,6.401386088571975,-0.19678714859437751,0.08720596672403902,-0.05484796328169822,-0.1857997978307789,17.713890937901265,7.452009212945931,8.15285747306606,0.49948426368342375,0.6526381042910083,0.6936904940733452,0.7478112881589801,345.5591299917254,377.86211321282536,need_to_hydrate,false_positive
7.949934810951761,2506.405475880052,79.66883963494134,41.14732724902216,5.529335071707953,5.586701434159061,8.016427640156454,2602.48370273794,78.96088657105607,42.07040417209909,5.3338983050847455,8.026097348978704,2605.768361581921,42.43046501521078,5.269209039548023,8.0130949276712,2597.434382566586,42.417958030669894,5.287299000434594,-0.9230769230769231,0.7079530638852672,0.16844850065189051,-0.013094927671198839,-97.43438256658595,7.886768712556838,8.623256923243073,0.5100085023286398,0.6610909138896361,0.6884468162908493,0.7380730422953626,362.36724431723616,384.82513862597625,need_to_hydrate,false_negative
8.186634116570033,2424.682636557827,78.86786695148001,24.353371986573084,5.44797070491303,5.847726579188282,8.202044552944766,2507.2001830942936,78.21818736649375,25.091852303936527,6.789807750991761,8.214052487030822,2509.2039975587427,25.18640016275048,6.774519377479401,8.222528445006322,2510.0388552247264,25.364869145705278,6.733658906956131,-0.7384803173634422,0.6496795849862679,0.07091852303936527,-0.2225284450063211,-10.038855224726445,7.254021405743179,7.954234430395446,0.4914729059543025,0.6317953455124232,0.6946087844962316,0.7426113740724897,352.5926704996595,379.07949429461405,need_to_hydrate,true_positive
7.920126926563917,2778.4752493200363,80.60834088848594,44.179873073436084,6.174977334542158,5.156844968268359,7.9089936536718035,2772.6632819582956,80.86146872166817,43.79383499546691,4.516572982774252,7.905043819885162,2774.001208824418,43.71622846781505,4.542650347537021,7.896676639468118,2772.4423580710613,43.54431075422009,4.592894486897207,0.386038077969175,-0.25312783318223026,-0.04832275611967362,0.10332336053188278,-272.4423580710616,8.037800054359886,8.675108170552786,0.5134421391608642,0.6696898738494153,0.6917230421123225,0.7487286128148999,349.0025665619132,377.81861712021947,need_to_rest,true_negative
8.07618694362018,2630.745178041543,78.89243323442136,39.99591988130564,5.308976261127596,5.677299703264095,8.06769287833828,2634.879080118694,78.93137982195846,39.96253709198813,6.355786350148368,8.071958456973293,2631.327584075173,39.83685707220574,6.360218842729971,8.07054904973859,2626.8812968065563,39.783842023456266,6.315310866186238,0.03338278931750742,-0.03894658753709199,-0.036016320474777444,-0.07054904973858979,-126.88129680655646,7.825243299483458,8.469020022739919,0.5004509394440668,0.6485270935655116,0.6895498824610476,0.7498912230899825,349.6507606186975,380.40925996332675,need_to_rest,false_positive
7.945100354191263,2708.56906729634,80.66351829988194,42.66115702479339,5.033057851239669,5.51948051948052,7.959149940968122,2723.6151121605667,80.33530106257379,42.938606847697756,4.993742621015348,7.968890200708382,2719.9313262495084,43.49901613537977,4.939334907516725,7.981530893349075,2712.4901866531736,43.70595097543149,4.958783662225221,-0.27744982290436837,0.3282172373081464,0.14085005903187722,0.018469106650924813,-212.49018665317365,7.7886436883477845,8.484420548690485,0.5069455008402894,0.6651069373294292,0.6811195544047589,0.736068937685966,345.957455880836,376.05706205329454,need_to_rest,false_negative
8.114771668219944,2670.0589468779126,78.024697110904,36.107409133271204,4.8371388630009315,5.848322460391426,8.130195712954334,2670.5820130475304,77.76654240447344,36.54683131407269,6.759832246039143,8.128902609506058,2671.13711556384,36.57649891270581,6.731935383659522,8.136658179115075,2674.7132100696754,36.73184329649847,6.691968834598145,-0.43942218080149115,0.2581547064305685,0.05994874184529357,-0.13665817911507563,-174.7132100696756,7.628516378188894,8.306642829220326,0.4944677082129914,0.6336365399353214,0.6994884869129608,0.7447143406401231,352.28913387762253,380.81115704610835,need_to_rest,true_positive
